f1,f2,f3,f4,f5,label
0.3230361527134048,0.146852532943957,0.7905746198408599,0.614927795592118,0.7603152429323642,1
0.9116829095649488,0.3343539947202194,0.3290381483849878,0.3092663020306091,0.3278047875656431,0
0.5408997891755468,0.0676199369265093,0.0002640093656121,0.1843396556586128,0.996893325136744,0
0.3137556086568209,0.7632780672977009,0.6992860911161672,0.4986227641689508,0.5858913670794819,1
0.0830324490241731,0.7971349245274809,0.8763556286198956,0.3416440680437465,0.7553249210420976,1
0.5500496643630665,0.449206948756262,0.4075285158521492,0.5058588641365382,0.2754711180773435,1
0.2310505828956218,0.7749536154241979,0.0006012030097882,0.4364548343712389,0.2790967997060618,1
0.5539884458794698,0.3777897247707832,0.8517680437970426,0.7839792444109245,0.6047509437352775,1
0.0517414521663601,0.3420984399479957,0.1252878861383665,0.3956800272770054,0.617624518871593,0
0.1922991940810812,0.1203950312927656,0.0521783734144964,0.1679786852339765,0.0348120042524943,0
0.6762613724903125,0.2078885832523791,0.4293885333402641,0.591624408998445,0.1292667878586799,0
0.616329337453725,0.1775087372078443,0.0484027527337298,0.5517401385305405,0.4798061090554775,0
0.6379865266522657,0.354185289186292,0.777709336694004,0.8382737410626366,0.8372257750950328,0
0.5167640517106177,0.8265130764638985,0.9213372713389608,0.4983667212791371,0.6744353904774546,1
0.6335437421394747,0.9788700975190506,0.9454718813778816,0.6583437240593525,0.4172484661347335,1
0.618841972670009,0.6375229404603703,0.9744660503617196,0.3377852528597866,0.8534002761475028,1
0.9869777845838492,0.7721050313440239,0.272144327391164,0.3516098485587711,0.8541182694299249,0
0.4926645718402901,0.6696522825117697,0.4176491548384103,0.196064785858261,0.6515558501806676,1
0.4329456730934609,0.0983665948684374,0.9265903621027232,0.7891933169925017,0.1811501881409262,0
0.4075322713397079,0.7885868624811395,0.0685921784682684,0.1630583450698475,0.4148686282226703,1
0.5110726087512824,0.1986737117241509,0.2810727524498495,0.46403440916569,0.2691587799996146,0
0.0240465410751855,0.6826835053602589,0.4510539119989644,0.2450183782779319,0.8223060200024337,0
0.0619159920009976,0.083576933543869,0.5354622388523858,0.9736587647964292,0.081474325963856,0
0.398016937512341,0.3589465311266601,0.7488919171626721,0.1681286366461141,0.6949880178486808,0
0.5984661744565141,0.7811473610271138,0.3916951551732648,0.141993206439463,0.4620000188579479,1
0.0475808613722097,0.9097358791829662,0.5143524097447614,0.1243131542315449,0.8469790503582614,1
0.5403189975921365,0.5104306025023931,0.1224820505985865,0.3668321001592971,0.2067467306010832,1
0.4876407192872176,0.0626748451215239,0.0723334700785767,0.451824781590104,0.3430961110354183,0
0.4847439918551743,0.4895320592597018,0.2699353563996363,0.5519341417155581,0.4389836297002385,0
0.9825644202236012,0.4877317334383853,0.0014571737021338,0.3268123384505308,0.844640308104934,0
0.5534870260455163,0.414002582445904,0.7716661462981654,0.4534911886534897,0.6860350369337905,1
0.5191726377238122,0.7812799506343936,0.5815718751574773,0.3337855970762953,0.7395488054151472,0
0.1026137915279343,0.4029236475226118,0.676981383846588,0.5758676685173331,0.9885613205836292,0
0.3440156905337541,0.4274258807664094,0.5748336463762197,0.1654626927499823,0.2010187031492011,0
0.5893427431277436,0.0773243791129166,0.2377741423527851,0.4836653527213406,0.7201174388915845,0
0.32466890289335,0.8067013521331172,0.3114851935431215,0.4174049595665177,0.4926736568652146,1
0.2839715585434996,0.7631301534734867,0.6725522298596733,0.4628156660152439,0.1410932050050429,1
0.1697681193429608,0.0289132810290575,0.4221205050127258,0.2556308286561896,0.9753122748793268,0
0.1792145123591474,0.4309098469081998,0.3782387120332442,0.9654584996809434,0.9965270922506578,0
0.8981340651056533,0.5181282924284215,0.7255709949964082,0.7795517193690296,0.6482102244473138,1
0.023270217107833,0.8939089163916216,0.2875286196835693,0.9185621193756512,0.5462323077925267,0
0.902108075368692,0.3588804519199893,0.6736345786285308,0.0715554005427741,0.3636189968021563,0
0.8069116188587703,0.9527024452117278,0.2640966866135983,0.2481828959264591,0.2897685265649528,0
0.8641414632448585,0.5619525926406964,0.0617723030545955,0.5694418131777359,0.4795930044800565,1
0.6490861120072714,0.9558725439085334,0.8791093417595609,0.241493545960694,0.7396981992607891,1
0.7490353283884627,0.9772104299765706,0.7048871263785842,0.5905638016865488,0.714511909409249,0
0.8280805248747913,0.3359843938279301,0.723870345484582,0.0500374712015063,0.2017273251022262,1
0.7462125165928079,0.8475597435672261,0.7541964408515419,0.8658407053647733,0.1747493917723033,1
0.0309405902304149,0.1448865371588392,0.4221425833828265,0.5696879601798477,0.9628131597773842,0
0.4884151663849561,0.3099058616948994,0.827310763269606,0.0973651096772842,0.6925302772764482,0
0.0936442484131594,0.5332020408944782,0.2097265020036639,0.791749805083732,0.585547461378559,0
0.1049552726850563,0.9231898109072544,0.531270182811865,0.7144765053161557,0.1102228160448777,0
0.2473007653407074,0.8811304776346407,0.7630371272677633,0.4382133487470724,0.0714856478483592,1
0.275254972505371,0.5149380894056574,0.8739081809223385,0.9174282020875018,0.0542213582973312,1
0.5242215154596084,0.8041323181427064,0.7647284921713471,0.8558224264738642,0.5378496376989222,1
0.1408658871341559,0.476767455279612,0.9947066325485744,0.712546276585119,0.6911580114315096,1
0.8765472279225331,0.9249112351399646,0.741005296616292,0.9983834946972672,0.5973652135029468,1
0.1362908899687502,0.3606050121648224,0.0015660885328311,0.3665991521063393,0.1497615140469528,0
0.9126901064866706,0.8397047378494478,0.1868640752964718,0.7038555137131718,0.1277753383054355,1
0.7675563810587415,0.849162303272295,0.429110644725497,0.6822787156030191,0.3193027951763038,1
0.6452679693197233,0.3534103783368135,0.9925826041731648,0.6185565755838476,0.83630497102701,1
0.6532791422941066,0.0176893596805283,0.7011678641954241,0.4185522601476727,0.5835019759934054,1
0.1995888895750822,0.7630963114633058,0.7128157198507956,0.9823064309733516,0.7592939829233175,1
0.0869005818507109,0.2656139784790446,0.4439147368103577,0.9864773225771306,0.7619601602082899,0
0.0064417269344755,0.970373569612756,0.3730607273793298,0.2912106909478643,0.6555115179187918,0
0.7947909615900376,0.62507464367532,0.7342647031558942,0.6044929949224377,0.9307887327370394,1
0.4342420974317873,0.6265004528968128,0.8656695785981409,0.3084189224733291,0.5827993322519135,1
0.4413934949213443,0.6129259480910981,0.3935197666928659,0.9639177016436336,0.4289509855232096,0
0.4823493375978974,0.9243737314315472,0.8134696799287423,0.9068980561243624,0.5185246387273996,1
0.3691738042345275,0.2062873830359384,0.3879729812612015,0.0286926733544734,0.3520072653125573,0
0.3688276482339506,0.4587009845516728,0.5017588015291148,0.094044715478337,0.5983097283232056,0
0.810061511617414,0.5723051731661205,0.1940864856411832,0.8468356173910505,0.380913094707232,0
0.8051172651912933,0.7624896250407195,0.3011595998002365,0.2618751533512568,0.80404021053282,1
0.4255182333179851,0.6363179979822301,0.2296461799793693,0.5349621502727739,0.4177710931487808,0
0.806909173886169,0.3419453343275705,0.132787510182589,0.7327845733191812,0.8393868281350658,0
0.4588173028031591,0.8889394296448282,0.6558363508998247,0.2653476371218339,0.9004047515659629,1
0.5238710439381754,0.4203545700388057,0.4729353282328842,0.5341885036661805,0.5842449148544417,0
0.3104099068644758,0.057058792763743,0.6143954252492578,0.0261597320976872,0.6323363417922495,1
0.8710126568468936,0.2349465308093733,0.0628779244858073,0.8857027902597051,0.5183522185996556,0
0.345905935276504,0.279948529284166,0.6842147943899028,0.0692734784614899,0.7518766367596939,0
0.7266616893546758,0.1534488439460708,0.2297711045715411,0.6733243144354314,0.5201683853475099,0
0.9290271076026994,0.1042340556635414,0.5136839731856271,0.728493650089075,0.8012445408016712,0
0.8902199092989184,0.3574594336261003,0.7857475144115496,0.6865808654310498,0.6110518258629045,1
0.3977356396377778,0.8158563468403288,0.751255625569031,0.1062800338670274,0.4187903942603935,1
0.6121974143711483,0.8444356924031031,0.4854399657925683,0.4266662781163536,0.4281559402815242,0
0.3042020520803947,0.0286371785174055,0.5891331971063027,0.597055057681927,0.2123242503396432,0
0.1645903506826198,0.0769205992854719,0.2731485330918413,0.3664917094581515,0.0853708208054901,0
0.4475132196399133,0.0401243766056773,0.3667357096764914,0.90626463124253,0.5462603705575705,0
0.3536738846872804,0.0575143831853897,0.3133623388702744,0.7286299406026858,0.9050159597614676,0
0.7602262764127783,0.257473115994009,0.1313288903405894,0.2519324091697761,0.7999604045826132,0
0.0903607300827141,0.9710926097628276,0.292388621408018,0.8933648818817209,0.601402033609464,1
0.1498104989173659,0.6506224729957157,0.4145787403349862,0.4253646202242815,0.2691878249089737,1
0.199879817776601,0.0305706954988446,0.6403886261746148,0.9524006710454408,0.5127621114012941,1
0.7654115316914029,0.6604900348969948,0.2882493789849765,0.1967215281382084,0.8403297719485616,1
0.0960909572272835,0.0877329004788312,0.62647995072674,0.2363739383960094,0.215725545748038,0
0.8433948549265453,0.9589616960743632,0.3850405566790204,0.7012050910509907,0.6791370198624348,1
0.3565263849195357,0.7125568321626803,0.916540111436258,0.4999842922409414,0.1550580052439443,1
0.9074212217356636,0.1576224704257224,0.6555296990806816,0.2034363566866071,0.2069938947525796,1
0.1006347300397731,0.9064300710453717,0.8756316163758143,0.9144315382507086,0.4656822321768814,1
0.2283260402181044,0.9494330521922704,0.4436005677792916,0.6931426883303347,0.6818215156968932,1
0.5727930666860407,0.8336623382788679,0.9345449507304596,0.2191830981105917,0.1604788562682036,1
0.8435372058104851,0.1814217067340189,0.0370889707269326,0.877769688325341,0.1525780130549378,0
0.1157795431766971,0.9746864326079854,0.6587899861881373,0.041295615390884,0.0286021005745042,1
0.7289147729695451,0.2883167009532873,0.5130097880553134,0.7787491073868134,0.9513717362587388,1
0.100184030075343,0.272739284123644,0.5867662814126628,0.2503487226802444,0.505715149953727,0
0.9484980448535906,0.1951978068065669,0.4917681400820426,0.2361437251288799,0.3026000596506403,0
0.4989666169790171,0.0676044620821748,0.5209076278148247,0.1095227822156078,0.1048181868901803,0
0.6539494334977021,0.5308319869923509,0.8319955955756942,0.7958429972799386,0.0998529648665705,1
0.4941859151346266,0.9803525755681156,0.7074750465964016,0.8360081275331513,0.0302805350052176,1
0.582081230371637,0.0302846754006017,0.1988108481499412,0.7977149849314349,0.4393994383441163,0
0.8510788558095442,0.5945857623835799,0.7593500656250979,0.0835319236789338,0.6829395647037029,0
0.2726572446296055,0.9424878647699828,0.2724341791916734,0.610366659306216,0.719769743480225,0
0.7449806211227121,0.3279049292432743,0.1053474836781485,0.3081734339803706,0.0380660756107523,0
0.1656730941992629,0.6886657119077211,0.9765794878922508,0.6040348282650596,0.6963726118446899,1
0.8449717619401039,0.4075065445254215,0.4362903008985294,0.7453004042889774,0.8374014370411383,0
0.2445510462825366,0.2866458782061201,0.8252519522898704,0.387220671902006,0.065677693564328,0
0.2250789248533645,0.0940496355054796,0.1839495610603023,0.8054298487695585,0.7742345664904039,0
0.7706962337558301,0.510691402075926,0.2775923698299377,0.3186943337633922,0.8006381958547764,1
0.0304489958013645,0.5324023274305095,0.9878157236982366,0.0447712438032019,0.5616426169736823,0
0.9193451093268048,0.4974612081682598,0.518280560078614,0.2954666582385516,0.0521799148223457,1
0.7025440505420907,0.2005330463235064,0.7922304631911359,0.1593339362132921,0.6012953111193343,0
0.4602533963335025,0.7677426584265673,0.6109045557856007,0.1413534125431199,0.2196399893273114,1
0.5598020307534842,0.0076991030133318,0.6929383814730636,0.9188982301689907,0.8357254968267188,0
0.8813377790027921,0.1743460251963166,0.6654122159543927,0.4396711360561277,0.4310923898283619,1
0.0747800562436266,0.7942930286316171,0.6829383140866633,0.7311346872618336,0.2508835471258214,0
0.7797733835330826,0.6601400545249246,0.730335983004693,0.5312182980232351,0.3219722567791546,1
0.657863824296864,0.2560378127843294,0.2864027522872054,0.50096214293392,0.2483656722141932,0
0.4338144933441459,0.5248252616424665,0.2771935213337489,0.0689833773818131,0.3411885719916835,1
0.2498802698179058,0.1030862863176096,0.6975826402645007,0.858703466479695,0.2533333179669754,0
0.6920447771944457,0.9865684109029234,0.9004381499174747,0.6172946430790592,0.121062116008248,1
0.9605242449672324,0.0540898659906692,0.2959474265214605,0.7686814526774406,0.3721111830487955,1
0.585399205874945,0.8261769586735954,0.1888509151579552,0.3414730528281491,0.0598900111243559,0
0.3470561721968658,0.5171545259603385,0.8690440759260847,0.7776184442055112,0.1197172204965891,1
0.1165286758592295,0.5072673295571977,0.428992289472296,0.0882490478663935,0.2343212049327311,0
0.963568528000136,0.8160310355222139,0.912024028129638,0.7450707877181353,0.1143235299046864,1
0.3578222160239875,0.5028551936876976,0.862161568460586,0.3709719527790842,0.506339376692557,1
0.3005715934876078,0.1050370153870179,0.6844370711908826,0.9246809938462424,0.7102493633138197,0
0.6146506336315415,0.8085953189798674,0.6285811379972005,0.8618369677842388,0.2751649510356296,1
0.0508418384856181,0.0999000292866301,0.1644385294453272,0.1524540648877776,0.6751855440092699,0
0.2277830761325814,0.2789387945232883,0.0957975619293681,0.6504286132207494,0.3685758752574739,0
0.5373679777877614,0.6496939333908263,0.0790180864626676,0.8238167680058917,0.0028564646550266,0
0.4466503940081961,0.2761682047018542,0.1774592145626113,0.5588589990440419,0.7589644822488629,0
0.6733600965070224,0.8163791814380057,0.0958536893671258,0.6140899261444891,0.2863721510865789,1
0.512310425451012,0.982161332232134,0.5087515520724538,0.8631992748630521,0.3544200513096948,1
0.4814102329373002,0.2247312928377879,0.413899575315732,0.2418136085546408,0.2861680266966176,1
0.5457236996786204,0.0794791123669411,0.7274344648930654,0.803663045124887,0.8491353206610381,0
0.6907658741729474,0.003955717713759,0.4276061420249224,0.2315005326141362,0.349822468230895,1
0.4132561630175362,0.934026133874266,0.9416697004493506,0.544535206148786,0.4468406975554208,0
0.4494059643361142,0.5927680666404076,0.6745105280583478,0.3978169373183187,0.946505333671112,1
0.7256537729657389,0.1010741696484849,0.6077411005819259,0.60341836984651,0.4866208597947321,0
0.1976484532118912,0.3577072362205707,0.1257793129609774,0.7659506431604209,0.2761854540947185,0
0.7145360985007189,0.92326332389205,0.6232234692895294,0.9208828471587642,0.2545460708893821,1
0.7397848605100792,0.8469900442427145,0.9330741905730192,0.4045262707777679,0.6723551827634714,1
0.286185673666834,0.5896198732468503,0.1849387667544387,0.1191565324568425,0.4229251223428931,0
0.1239108870154797,0.6973483554917266,0.5936506385584241,0.6802749187972096,0.6586104341869002,0
0.8544135255678331,0.4180833710712628,0.3786433086355949,0.857264659266634,0.8871895203369763,1
0.0309100603667222,0.0695515574921969,0.2307230661729731,0.4724107869036693,0.8198141236518561,0
0.988731986459098,0.4211599636727844,0.0964377724119361,0.1774051571969803,0.2581820294382362,0
0.6839566513094718,0.6044412857381978,0.9664709969842892,0.9388317131365624,0.8871613498089307,1
0.4893469408691656,0.425918081006204,0.0149962424522978,0.7036429398163351,0.6532627411665377,1
0.0440312713710402,0.4088220608176469,0.0836457605115494,0.2446678715280819,0.0194757618332889,0
0.379622478251583,0.6459564934971477,0.5254200370362411,0.091433651092051,0.4715214786305364,1
0.2694874094788088,0.7059675942006246,0.5124534698527095,0.7677061653549724,0.5336177939965061,0
0.8154919667691715,0.1371246313214577,0.6127733757883262,0.5767118493662827,0.6862674575665576,1
0.5753251775897077,0.8453274186965088,0.6643984629702301,0.0822128498213677,0.1635713969605849,1
0.3942739149254495,0.6588310154028684,0.6186929005439943,0.3057828324096804,0.0418884493438272,0
0.9950828116579707,0.0859296563894299,0.5048632903903205,0.6497178829996012,0.849354583139883,1
0.5117104829318442,0.6627474042324554,0.0751132015939793,0.8326577387857097,0.4148640294331446,0
0.9369534605163486,0.323800080616766,0.6045462114388435,0.6504051086611903,0.4142612803392759,1
0.1138567766021723,0.7633899623171101,0.4823305531120707,0.2550939532018367,0.5989833089681487,0
0.4027018688718365,0.3052105115061866,0.4101175577765602,0.0551246690267781,0.1163755816146498,0
0.0763806705098085,0.1545044337846505,0.7500466754611974,0.3532196989698064,0.712353291391453,0
0.4717201669296569,0.0761957367758836,0.8938775800442762,0.8856820071018915,0.1213786943387539,1
0.6267097255629172,0.6949708993610647,0.863030638131714,0.9700385726146844,0.3073127646379081,1
0.3519709273270935,0.2821041794529324,0.3187652076517792,0.6019673065137463,0.0924084485036607,1
0.6461304730978552,0.4771438383470252,0.7139506448558325,0.7190733432520556,0.0898994802424421,1
0.9383411096143136,0.3778710552757913,0.0458795514893821,0.8755195493834425,0.0705057440307377,0
0.5535459479175872,0.2546743139426918,0.3942558231425724,0.4958279523024178,0.5091940469753508,0
0.2972759748331721,0.4048995042992288,0.0492976043471293,0.70813163911506,0.0874384891594118,0
0.4409259184865309,0.0793235935485298,0.9485188593997668,0.9734384141123053,0.9457202483541348,0
0.0156779762903614,0.4243984096047143,0.4081923364235446,0.9136144255968288,0.8820169011245836,1
0.7353518796212624,0.7060372719328147,0.3678295602351776,0.3690518737042412,0.8163957357756016,1
0.4821802197704851,0.9469082973073492,0.8747843035849587,0.7668066035156369,0.5989690164039936,1
0.0823514182911052,0.780416631282086,0.0688475895706598,0.348128364950282,0.5725509432370015,0
0.0891829443172846,0.6721182943443825,0.7619935683975925,0.0578354469933013,0.5559152174332488,1
0.6001510699166788,0.2737489831540675,0.5857992833419876,0.6731922490826993,0.0570447237837359,1
0.0409283947438205,0.5562553510331544,0.0560252673377568,0.0936338567954807,0.707417105230042,0
0.1730103491291429,0.5151353394227636,0.1439410381377001,0.8146810218259446,0.2480486254234593,0
0.86156779559988,0.1909199782711484,0.5301765431821125,0.3226648431067902,0.483485251508438,1
0.3572200561643037,0.4281803936587836,0.1936696627370392,0.6051054407111386,0.4511799080144287,0
0.7542130587887094,0.428916279541315,0.2013504039341952,0.8984455393080779,0.8646635798406882,0
0.6973906965252651,0.271838196579837,0.5324056184392532,0.1421497166433455,0.1336078331130998,0
0.6819699517858121,0.4393879725181461,0.7338456578696572,0.0272859671482935,0.6275837463906206,1
0.802225356466399,0.1560449434938624,0.9245067740624452,0.5522099460137331,0.1407872655261433,1
0.1456595980334741,0.3670827578364846,0.4066065684797564,0.9631027847046988,0.0080968598560423,0
0.5203898299517747,0.4797931500497808,0.6795324404836737,0.8898338355379741,0.0884669066340343,0
0.574182732174289,0.1878680710257969,0.4136014093238871,0.595365830948776,0.3009720092023278,0
0.3980650566717408,0.6716215945716778,0.1586611491226912,0.8605906964971459,0.6543705057476564,0
0.9348224602012188,0.0994137081269932,0.545917859991702,0.0158424589540012,0.6144078594492467,1
0.2698360980700344,0.7120189347906369,0.8860625222016524,0.6975033198195767,0.2561552953872301,1
0.3917449958293671,0.8758976890030954,0.7157637587850055,0.2690186135650706,0.8282384344466245,0
0.6797141767687269,0.9677456551837876,0.5994670841477366,0.0527445024568165,0.9133347651572542,1
0.8340921473688612,0.6171227172101289,0.7834308365907827,0.7889756352692749,0.3809928446337127,0
0.2308792311756349,0.1057037016889546,0.0035232739019872,0.6514741542900991,0.6354588696337232,0
0.338074911393378,0.6956535076897866,0.3205223957762437,0.0938613203876926,0.9374067255903764,0
0.0937697126108392,0.0888908293973572,0.1684772297031094,0.8052985490013288,0.272530652124528,0
0.8247182123783366,0.1040468560285119,0.3442382156560708,0.7751434299363693,0.1485185353679571,1
0.8023534467767104,0.245862215281435,0.6985243370461467,0.1141027801542049,0.849104138178007,1
0.5847404494494022,0.0885403388340495,0.3866889848768167,0.1168637970158192,0.177487851470337,1
0.9786508910057844,0.8954095080749435,0.6667962880156912,0.1740397343376405,0.2365825654979868,1
0.4175210480016006,0.7189321646021705,0.1250487815293478,0.3254061054742422,0.5169964247273076,0
0.4203898511180148,0.6596860913201642,0.090055596980021,0.165812141974776,0.5828577851380342,0
0.9499012236985608,0.5657019882902558,0.4085069375158939,0.6557477258488652,0.7593853370871715,1
0.1084555779863095,0.1949454954031934,0.7518483136510938,0.7635114444468671,0.6037955900401317,0
0.657362397109457,0.3245584368858561,0.3024607744610573,0.3458357615111844,0.7010156915548843,0
0.1056092482031878,0.2287889453522772,0.0407012961979162,0.8950095067155599,0.7414085682611523,0
0.9644531586939078,0.8585065927682051,0.8994125152223642,0.1262383670243139,0.9416853081595558,1
0.6144263357038104,0.6331783118139612,0.6291070785567957,0.0929579927361582,0.5939644739629909,1
0.1446863637310447,0.5130902808031911,0.1819568457121421,0.1550667939817747,0.345529827110197,0
0.016214781383792,0.5718488367461015,0.3897698227762403,0.8453633931072393,0.719263668689019,0
